LEMMA	POS	polarity_score	has_polarity	provenance
misericors	adj	1	positive	GOLD
miseritudo	noun	-1	negative	SILVER
miserus	adj	-1	negative	SILVER
mithridaticus	adj	0	neutral	GOLD
mitis	adj	1	positive	GOLD
mitra	noun	0	neutral	GOLD
mitulus	noun	0	neutral	GOLD
mixus	noun	0	neutral	SILVER
moderabilis	adj	0.5	positive	GOLD
moderamen	noun	0	neutral	GOLD
moderatio	noun	0.5	positive	GOLD
moderatus	adj	1	positive	GOLD
modestia	noun	0.5	positive	SILVER
modestus	adj	1	positive	GOLD
modicus	noun	0	neutral	SILVER
modicus	adj	0.5	positive	GOLD
modificatus	adj	0	neutral	GOLD
modius	noun	0	neutral	GOLD
modus	noun	0.5	positive	SILVER
moecha	noun	-1	negative	GOLD
moechus	noun	-1	negative	GOLD
moenia	noun	0	neutral	GOLD
moenicipiom	noun	0	neutral	SILVER
moenus	noun	0	neutral	SILVER
moestitia	noun	-1	negative	SILVER
moestitudo	noun	-1	negative	GOLD
moestus	adj	-1	negative	SILVER
molestia	noun	-1	negative	SILVER
molestus	adj	-1	negative	GOLD
mollicellus	adj	0.5	positive	GOLD
molliculus	adj	0.5	positive	GOLD
momentum	noun	0	neutral	SILVER
moneta	noun	0	neutral	SILVER
monile	noun	0	neutral	GOLD
monitio	noun	0	neutral	GOLD
monitor	noun	0	neutral	GOLD
monitum	noun	0	neutral	GOLD
monitus	noun	0	neutral	GOLD
mons	noun	0	neutral	GOLD
monstrom	noun	0.5	positive	SILVER
monstrositas	noun	-1	negative	SILVER
monstrosus	adj	-1	negative	SILVER
monstrum	noun	0.5	positive	GOLD
monstruosus	adj	-1	negative	GOLD
monumentum	noun	0.5	positive	GOLD
moralis	adj	0.5	positive	SILVER
moratus	adj	0.5	positive	GOLD
morbidus	adj	-1	negative	SILVER
morbus	noun	-1	negative	GOLD
mordicatio	noun	0	neutral	GOLD
moretum	noun	0	neutral	GOLD
morochthos	noun	0	neutral	GOLD
morositas	noun	-1	negative	SILVER
morosus	adj	-1	negative	GOLD
mors	noun	-1	negative	GOLD
morsus	noun	-0.5	negative	GOLD
mortalia	noun	0	neutral	GOLD
mortalis	adj	-1	negative	SILVER
mortalis	noun	0	neutral	GOLD
mortarium	noun	-1	negative	SILVER
mortuus	noun	0	neutral	GOLD
mortuus	adj	-1	negative	GOLD
morus	adj	-1	negative	GOLD
mos	noun	0.5	positive	GOLD
motacilla	noun	0	neutral	GOLD
motus	noun	0	neutral	GOLD
mucidus	adj	-1	negative	GOLD
mucro	noun	0	neutral	SILVER
mugilis	noun	0	neutral	GOLD
mulctrum	noun	0	neutral	GOLD
muliebris	adj	0	neutral	GOLD
mulier	noun	0	neutral	SILVER
mulierarius	adj	0	neutral	SILVER
muliercula	noun	-0.5	negative	GOLD
muliercularius	noun	-0.5	negative	SILVER
mulieritas	noun	0	neutral	SILVER
mulsum	noun	0	neutral	GOLD
mulsus	adj	0.5	positive	GOLD
multa	noun	-0.5	negative	GOLD
multicius	adj	0	neutral	SILVER
multimodus	adj	0	neutral	GOLD
multipotens	adj	1	positive	GOLD
multitudo	noun	0	neutral	SILVER
multum	noun	0	neutral	GOLD
multus	adj	0	neutral	GOLD
mundalis	adj	1	positive	SILVER
munditia	noun	1	positive	SILVER
mundities	noun	0.5	positive	GOLD
mundus	adj	1	positive	GOLD
muneralis	adj	0.5	positive	SILVER
munerarius	adj	0.5	positive	SILVER
munia	noun	0	neutral	GOLD
municeps	noun	0	neutral	GOLD
municipalis	adj	0	neutral	GOLD
municipatus	noun	0	neutral	SILVER
municipes	noun	0	neutral	SILVER
municipium	noun	0	neutral	SILVER
munificens	adj	1	positive	SILVER
munificentia	noun	1	positive	GOLD
munificus	adj	1	positive	GOLD
munimentum	noun	0.5	positive	GOLD
munitio	noun	-0.5	negative	SILVER
munitus	adj	0.5	positive	GOLD
munus	noun	0	neutral	GOLD
munusculom	noun	0	neutral	SILVER
munusculum	noun	0	neutral	GOLD
murmur	noun	0	neutral	GOLD
murobatharius	noun	0	neutral	GOLD
murus	noun	0	neutral	GOLD
muscarium	noun	0	neutral	GOLD
muscus	noun	0	neutral	GOLD
musteus	adj	0	neutral	GOLD
mustum	noun	0	neutral	SILVER
mutatio	noun	0	neutral	GOLD
mutilus	adj	-0.5	negative	GOLD
muto	noun	0	neutral	GOLD
mutuarius	adj	0	neutral	SILVER
mutuom	noun	0	neutral	SILVER
mutus	adj	0	neutral	GOLD
mutuum	noun	0	neutral	GOLD
mutuus	adj	0	neutral	GOLD
myoparon	noun	0	neutral	GOLD
myrmecitis	noun	0	neutral	GOLD
myrrha	noun	0	neutral	GOLD
myrtus	noun	0	neutral	GOLD
mythicos	adj	0	neutral	GOLD
myxa	noun	0	neutral	GOLD
myxus	noun	0	neutral	GOLD
nabis	noun	0	neutral	SILVER
narbonensis	adj	0	neutral	GOLD
naris	noun	0	neutral	GOLD
narratio	noun	0	neutral	GOLD
nata	noun	0	neutral	GOLD
natales	noun	0	neutral	GOLD
natalicius	adj	0	neutral	GOLD
natalis	noun	0	neutral	GOLD
natalis	adj	0	neutral	GOLD
natio	noun	0	neutral	SILVER
natu	noun	0	neutral	GOLD
natura	noun	0	neutral	GOLD
naturabilis	adj	0	neutral	SILVER
naturale	noun	0	neutral	SILVER
naturalis	noun	0	neutral	SILVER
naturalis	adj	0	neutral	SILVER
natus	adj	0	neutral	GOLD
natus	noun	0	neutral	GOLD
nauale	noun	0	neutral	SILVER
naualis	adj	0	neutral	SILVER
naufragium	noun	-1	negative	GOLD
naufragus	adj	-0.5	negative	GOLD
nauicularia	noun	0	neutral	GOLD
nauifragus	adj	-0.5	negative	SILVER
nauigatio	noun	0	neutral	GOLD
nauigium	noun	0	neutral	GOLD
nauis	noun	0	neutral	GOLD
nauium	noun	0	neutral	SILVER
nauta	noun	0	neutral	GOLD
nebula	noun	0	neutral	GOLD
nebulo	noun	-1	negative	GOLD
necessarius	noun	0	neutral	GOLD
necessarius	adj	0	neutral	GOLD
necesse	adj	0.5	positive	GOLD
necesse	noun	0	neutral	SILVER
necessis	adj	0	neutral	GOLD
neclegentia	noun	-0.5	negative	SILVER
necopinans	noun	-0.5	negative	GOLD
necopmus	adj	-0.5	negative	GOLD
necrocomium	noun	-1	negative	GOLD
necrologia	noun	-1	negative	GOLD
nefandus	adj	-1	negative	GOLD
nefarius	adj	-1	negative	SILVER
nefas	noun	-1	negative	SILVER
neglectus	adj	-1	negative	GOLD
negligens	adj	-1	negative	GOLD
negligentia	noun	-0.5	negative	SILVER
negotiatio	noun	0	neutral	GOLD
negotiator	noun	0	neutral	GOLD
negotium	noun	-0.5	negative	SILVER
nemo	adj	-0.5	negative	SILVER
nemoralis	adj	0	neutral	GOLD
nemus	noun	0	neutral	GOLD
nepa	noun	0	neutral	GOLD
nepos	noun	0	neutral	GOLD
nepotalis	adj	0	neutral	SILVER
nepotatus	noun	0	neutral	SILVER
nequam	adj	-1	negative	SILVER
nequam	noun	-1	negative	SILVER
nequitia	noun	-1	negative	GOLD
nescius	adj	-0.5	negative	SILVER
nex	noun	-1	negative	GOLD
nidificus	adj	0	neutral	GOLD
nihilum	noun	0	neutral	GOLD
nimbosus	adj	-0.5	negative	GOLD
nimbus	noun	-0.5	negative	GOLD
nimiom	noun	0	neutral	SILVER
nimium	noun	0	neutral	GOLD
nitens	adj	0.5	positive	GOLD
nitiditas	noun	0.5	positive	SILVER
nitidus	adj	0.5	positive	GOLD
nitor	noun	1	positive	SILVER
niueus	adj	0	neutral	GOLD
nix	noun	0	neutral	GOLD
nixus	noun	1	positive	SILVER
nobilis	adj	1	positive	GOLD
nobilitas	noun	1	positive	SILVER
nocens	adj	-1	negative	GOLD
noctans	adj	0	neutral	SILVER
noctiuigilus	adj	0	neutral	GOLD
noctuinus	adj	0	neutral	GOLD
nocturnus	adj	0	neutral	GOLD
nocumentom	noun	-0.5	negative	SILVER
nocumentum	noun	-0.5	negative	GOLD
noicius	adj	0	neutral	SILVER
nomen	noun	0	neutral	GOLD
nominalis	adj	0	neutral	SILVER
nominarii	noun	0	neutral	SILVER
nomisma	noun	0	neutral	GOLD
nonus	adj	0	neutral	GOLD
norma	noun	0.5	positive	SILVER
normalis	adj	0.5	positive	SILVER
notatio	noun	0	neutral	GOLD
nothus	adj	0	neutral	SILVER
notitia	noun	0	neutral	GOLD
notities	noun	0	neutral	GOLD
notus	adj	0	neutral	GOLD
noualis	adj	0.5	positive	SILVER
nouerca	noun	-0.5	negative	GOLD
nouicius	adj	0	neutral	GOLD
nouitas	noun	0	neutral	SILVER
nouus	adj	0.5	positive	GOLD
nouus	noun	1	positive	SILVER
nox	noun	0	neutral	GOLD
noxa	noun	-1	negative	SILVER
noxalis	adj	-1	negative	GOLD
noxia	noun	-1	negative	GOLD
noxius	adj	-1	negative	SILVER
nubila	noun	-0.5	negative	GOLD
nubilus	adj	-1	negative	GOLD
nucleus	noun	0	neutral	GOLD
nuculeus	noun	0	neutral	SILVER
nuditas	noun	0	neutral	SILVER
nudus	adj	0	neutral	GOLD
nugae	noun	-1	negative	GOLD
nugalia	noun	-1	negative	SILVER
nugalis	adj	-1	negative	SILVER
numen	noun	0.5	positive	GOLD
numerabilis	noun	0	neutral	GOLD
numerarius	noun	0	neutral	GOLD
numerus	noun	0	neutral	GOLD
numerus	noun	0	neutral	GOLD
nummarius	adj	0	neutral	SILVER
nummatus	adj	0	neutral	SILVER
nummischedula	noun	0	neutral	GOLD
nummus	noun	0	neutral	SILVER
numus	noun	0	neutral	GOLD
nuntius	noun	0	neutral	GOLD
nupta	noun	0	neutral	GOLD
nuptiae	noun	0	neutral	GOLD
nurus	noun	0	neutral	GOLD
nutrimentum	noun	0	neutral	GOLD
nutrix	noun	0	neutral	GOLD
nutus	noun	0	neutral	GOLD
nux	noun	0	neutral	GOLD
nympha	noun	0	neutral	GOLD
obaeratus	noun	-0.5	negative	GOLD
obesitas	noun	-0.5	negative	SILVER
obessus	adj	-0.5	negative	SILVER
obesus	adj	-0.5	negative	GOLD
obex	noun	0	neutral	SILVER
obitus	noun	-1	negative	SILVER
obiurgatio	noun	-1	negative	GOLD
obiurgator	noun	-0.5	negative	GOLD
objectiuus	adj	0	neutral	GOLD
oblectamentum	noun	1	positive	GOLD
obligatio	noun	0	neutral	GOLD
obligatus	adj	0	neutral	GOLD
obliquitas	noun	-0.5	negative	GOLD
obliquus	adj	-0.5	negative	GOLD
obliterus	adj	-1	negative	SILVER
oblitterus	adj	-1	negative	GOLD
obliuialis	adj	-0.5	negative	SILVER
obliuio	noun	-0.5	negative	GOLD
obnoxietas	noun	-0.5	negative	SILVER
obnoxius	adj	-0.5	negative	GOLD
obprobiom	noun	-1	negative	SILVER
obscaenitas	noun	-1	negative	SILVER
obscaenus	adj	-1	negative	SILVER
obscenitas	noun	-1	negative	SILVER
obscenus	adj	-1	negative	GOLD
obscoenus	adj	-1	negative	SILVER
obscurus	adj	-0.5	negative	GOLD
obseruantia	noun	0	neutral	GOLD
obsessor	noun	-0.5	negative	GOLD
obsoletus	adj	-0.5	negative	SILVER
obsonator	noun	0	neutral	GOLD
obstaculom	noun	-0.5	negative	SILVER
obstaculum	noun	-0.5	negative	GOLD
obstinatio	noun	-1	negative	SILVER
obstipus	adj	-0.5	negative	GOLD
obtestatio	noun	0	neutral	GOLD
obtrectatio	noun	-1	negative	SILVER
obtrectator	noun	-1	negative	GOLD
obuersus	noun	0	neutral	GOLD
obuius	adj	-0.5	negative	GOLD
obuncus	adj	0	neutral	GOLD
occasio	noun	0.5	positive	SILVER
occasus	noun	-0.5	negative	GOLD
occisio	noun	-1	negative	GOLD
occultum	noun	0	neutral	GOLD
occultus	adj	-0.5	negative	GOLD
occupatio	noun	0	neutral	GOLD
occupatus	adj	0	neutral	GOLD
occursus	noun	-0.5	negative	GOLD
oceanus	noun	0	neutral	GOLD
oclus	noun	0	neutral	SILVER
octauae	noun	0	neutral	GOLD
octauus	adj	0	neutral	GOLD
octussis	noun	0	neutral	GOLD
oculare	noun	0	neutral	SILVER
ocularis	adj	0	neutral	SILVER
ocularius	adj	0	neutral	SILVER
oculatus	adj	0	neutral	SILVER
oculeus	adj	0	neutral	SILVER
oculus	noun	0	neutral	GOLD
odeom	noun	-1	negative	SILVER
odeum	noun	-1	negative	SILVER
odiom	noun	-1	negative	SILVER
odiosus	adj	-1	negative	GOLD
odium	noun	-1	negative	GOLD
odontalgia	noun	0	neutral	GOLD
odor	noun	0	neutral	SILVER
odoratus	noun	0	neutral	GOLD
odorifer	adj	0.5	positive	GOLD
oesopom	noun	0	neutral	SILVER
oesypum	noun	0	neutral	GOLD
ofella	noun	0	neutral	GOLD
offensa	noun	-1	negative	GOLD
offensio	noun	-1	negative	GOLD
offensus	adj	-1	negative	GOLD
officialis	adj	0	neutral	SILVER
officiom	noun	0.5	positive	SILVER
officiositas	noun	1	positive	SILVER
officiosus	adj	1	positive	GOLD
officium	noun	0.5	positive	SILVER
offirmatus	adj	1	positive	GOLD
oica	noun	0	neutral	GOLD
oitilis	adj	1	positive	SILVER
olea	noun	0	neutral	GOLD
oleamentum	noun	0	neutral	SILVER
olearis	adj	0	neutral	SILVER
olearius	adj	0	neutral	SILVER
oleatus	adj	0	neutral	SILVER
oleom	noun	0	neutral	SILVER
oleosus	adj	0	neutral	GOLD
oleum	noun	0	neutral	GOLD
olorinus	adj	0	neutral	GOLD
olusculum	noun	0	neutral	GOLD
ominosus	adj	-1	negative	GOLD
onerarius	adj	0	neutral	GOLD
onerositas	noun	-0.5	negative	SILVER
onerosus	adj	-0.5	negative	GOLD
onustus	adj	-0.5	negative	GOLD
opacus	adj	0	neutral	GOLD
opera	noun	-0.5	negative	SILVER
operaria	noun	0	neutral	GOLD
opertom	noun	0	neutral	SILVER
opertorium	noun	0	neutral	GOLD
opertum	noun	0	neutral	GOLD
opilio	noun	0	neutral	GOLD
opimus	adj	1	positive	GOLD
opinio	noun	0	neutral	SILVER
opitimus	adj	1	positive	SILVER
opos	noun	0.5	positive	SILVER
oppidanus	noun	0	neutral	GOLD
oppidum	noun	0	neutral	GOLD
opportunitas	noun	0.5	positive	SILVER
opportunus	adj	0.5	positive	GOLD
opprobrium	noun	-1	negative	GOLD
oppugnatio	noun	0	neutral	GOLD
ops	noun	0	neutral	GOLD
opscaenus	adj	-1	negative	SILVER
opscenitas	noun	-1	negative	GOLD
opscenus	adj	-1	negative	SILVER
opseruantia	noun	0	neutral	SILVER
optabilis	adj	1	positive	GOLD
optatus	adj	1	positive	GOLD
optimisticus	adj	1	positive	GOLD
optrectator	noun	-1	negative	SILVER
optumus	adj	1	positive	GOLD
opus	noun	0.5	positive	GOLD
ora	noun	0	neutral	GOLD
oraculum	noun	0	neutral	GOLD
orarium	noun	0	neutral	SILVER
oratio	noun	-0.5	negative	SILVER
orator	noun	0	neutral	GOLD
oratorius	adj	0	neutral	GOLD
orbis	noun	0	neutral	GOLD
orbitas	noun	-0.5	negative	SILVER
orbitudo	noun	-0.5	negative	SILVER
orbus	adj	-0.5	negative	GOLD
ordinalis	adj	0.5	positive	SILVER
ordinarius	adj	0.5	positive	SILVER
ordinatus	adj	1	positive	GOLD
ordo	noun	0.5	positive	GOLD
orexis	noun	-1	negative	GOLD
orfanus	noun	-0.5	negative	SILVER
organalis	adj	0	neutral	SILVER
organarius	noun	0	neutral	SILVER
organicus	noun	0	neutral	GOLD
organicus	adj	0	neutral	SILVER
organom	noun	0	neutral	SILVER
organum	noun	0	neutral	GOLD
oriens	noun	0	neutral	GOLD
ornamentum	noun	0.5	positive	GOLD
ornatus	adj	0.5	positive	GOLD
ornatus	noun	0.5	positive	GOLD
oronteus	adj	0	neutral	GOLD
orphanitas	noun	-0.5	negative	SILVER
orphanus	noun	-0.5	negative	GOLD
orphus	noun	0	neutral	GOLD
orthodoxus	adj	1	positive	GOLD
ortus	noun	0	neutral	GOLD
os	noun	0	neutral	GOLD
osculatio	noun	0	neutral	GOLD
osculom	noun	0	neutral	SILVER
osculum	noun	0	neutral	GOLD
osseus	adj	0	neutral	SILVER
ossuarius	adj	0	neutral	SILVER
ostentarius	adj	0	neutral	SILVER
ostentatio	noun	-0.5	negative	GOLD
ostentom	noun	0	neutral	SILVER
ostentum	noun	0	neutral	GOLD
ostiolum	noun	0	neutral	GOLD
ostium	noun	0	neutral	GOLD
ostracitis	noun	0	neutral	GOLD
otiom	noun	1	positive	SILVER
otium	noun	0.5	positive	SILVER
ouuius	adj	-0.5	negative	SILVER
ouum	noun	0	neutral	GOLD
oxor	noun	-0.5	negative	SILVER
pabulum	noun	0	neutral	GOLD
pacalis	adj	1	positive	SILVER
pacatus	adj	0.5	positive	GOLD
pactom	noun	0	neutral	SILVER
pactum	noun	0	neutral	GOLD
paederota	noun	0	neutral	GOLD
paedor	noun	-0.5	negative	SILVER
paenula	noun	0	neutral	GOLD
pala	noun	0	neutral	GOLD
palla	noun	0	neutral	GOLD
pallidulus	adj	-0.5	negative	GOLD
pallidus	adj	-0.5	negative	GOLD
pallium	noun	0	neutral	GOLD
pallor	noun	-0.5	negative	GOLD
palmifer	adj	0	neutral	GOLD
paludamentum	noun	0	neutral	GOLD
palus	noun	0	neutral	GOLD
paluster	adj	0	neutral	GOLD
pandionius	adj	0	neutral	GOLD
panis	noun	0	neutral	GOLD
pannositas	noun	-0.5	negative	SILVER
pannosus	adj	-0.5	negative	GOLD
pannuceatus	adj	-0.5	negative	SILVER
pannuceus	adj	-0.5	negative	GOLD
pannucius	adj	-0.5	negative	SILVER
pannum	noun	-0.5	negative	SILVER
pannus	noun	-0.5	negative	SILVER
par	adj	0.5	positive	GOLD
par	noun	0	neutral	GOLD
parabola	noun	0	neutral	GOLD
parabole	noun	0	neutral	SILVER
parabolicus	adj	0	neutral	SILVER
paracletus	noun	1	positive	GOLD
parasitus	noun	-0.5	negative	GOLD
parata	noun	0	neutral	GOLD
paratus	adj	0.5	positive	GOLD
parens	adj	0.5	positive	GOLD
parens	noun	0	neutral	GOLD
parenticida	noun	-1	negative	GOLD
paricida	noun	-1	negative	SILVER
paricidalis	adj	-1	negative	SILVER
paricidas	noun	-1	negative	SILVER
paricidiom	noun	-1	negative	SILVER
paricidium	noun	-1	negative	SILVER
paries	noun	0	neutral	GOLD
parilis	adj	0.5	positive	SILVER
paris	adj	0.5	positive	SILVER
paritas	noun	0.5	positive	SILVER
parom	noun	0	neutral	SILVER
parra	noun	-0.5	negative	GOLD
parricida	noun	-1	negative	GOLD
parricidalis	adj	-1	negative	SILVER
parricidas	noun	-1	negative	SILVER
parricidatus	noun	-1	negative	SILVER
parricidiom	noun	-1	negative	SILVER
parricidium	noun	-1	negative	GOLD
pars	noun	0	neutral	GOLD
parsimonia	noun	1	positive	GOLD
parthenius	adj	0	neutral	GOLD
parthus	adj	0	neutral	GOLD
partialis	adj	0	neutral	SILVER
partiarius	adj	0	neutral	SILVER
particeps	adj	0	neutral	GOLD
particeps	noun	0	neutral	GOLD
participalis	adj	0	neutral	SILVER
participialis	adj	0	neutral	SILVER
participiom	noun	0	neutral	SILVER
participium	noun	0	neutral	SILVER
partilis	adj	0	neutral	SILVER
partum	noun	0	neutral	GOLD
partus	noun	0	neutral	GOLD
paruitas	noun	0	neutral	SILVER
parum	noun	0	neutral	GOLD
paruulus	adj	0	neutral	GOLD
paruum	noun	0	neutral	GOLD
paruus	adj	0	neutral	GOLD
passus	noun	0	neutral	GOLD
pastor	noun	0	neutral	GOLD
pater	noun	0	neutral	GOLD
patera	noun	0	neutral	GOLD
paternus	adj	0	neutral	GOLD
patiens	adj	0.5	positive	GOLD
patinarius	adj	0	neutral	GOLD
patrator	noun	0	neutral	GOLD
patratus	noun	0	neutral	SILVER
patria	noun	0	neutral	GOLD
patricius	adj	0	neutral	SILVER
patricus	adj	0	neutral	SILVER
patrimonium	noun	0	neutral	GOLD
patritus	adj	0	neutral	SILVER
patrius	adj	0	neutral	GOLD
patrocinalis	adj	0	neutral	SILVER
patrociniom	noun	0.5	positive	SILVER
patrocinium	noun	0	neutral	GOLD
patrona	noun	0.5	positive	GOLD
patronus	noun	0	neutral	GOLD
pauci	noun	0.5	positive	GOLD
paucitas	noun	-0.5	negative	SILVER
paucus	adj	0	neutral	GOLD
pauidus	adj	-1	negative	GOLD
paullom	noun	0	neutral	SILVER
paullum	noun	0	neutral	GOLD
pauor	noun	-1	negative	GOLD
pauos	noun	-1	negative	SILVER
pauper	adj	-1	negative	GOLD
pauperies	noun	-1	negative	GOLD
pauperiom	noun	-1	negative	SILVER
pauperium	noun	-1	negative	SILVER
paupertas	noun	-1	negative	SILVER
pauxillus	adj	0	neutral	GOLD
pax	noun	0.5	positive	SILVER
peccans	noun	-1	negative	GOLD
peccatom	noun	-1	negative	SILVER
peccator	noun	-1	negative	GOLD
peccatorius	adj	-1	negative	GOLD
peccatum	noun	-1	negative	GOLD
pecten	noun	0	neutral	GOLD
pectinarius	adj	0	neutral	SILVER
pectinatus	adj	0	neutral	SILVER
pectus	noun	0	neutral	GOLD
pecu	noun	0	neutral	SILVER
pecuarius	noun	0	neutral	GOLD
peculiaris	adj	0	neutral	SILVER
peculiarius	adj	0	neutral	SILVER
peculiom	noun	0	neutral	SILVER
peculium	noun	0	neutral	GOLD
pecunia	noun	0	neutral	SILVER
pecus	noun	0	neutral	GOLD
pedalis	adj	0	neutral	SILVER
pedarii	noun	0	neutral	SILVER
pedarius	adj	0	neutral	SILVER
pedatum	noun	0	neutral	GOLD
pedatus	adj	0	neutral	SILVER
pedatus	noun	0	neutral	GOLD
pedes	noun	0	neutral	GOLD
pedester	adj	0	neutral	GOLD
pedica	noun	0	neutral	SILVER
pedicus	adj	0	neutral	SILVER
pedis	noun	0	neutral	GOLD
pedisequus	noun	0	neutral	GOLD
peditum	noun	-0.5	negative	GOLD
peiiuriom	noun	-1	negative	SILVER
peiiurium	noun	-1	negative	SILVER
peiiurus	adj	-1	negative	SILVER
peiuriom	noun	-1	negative	SILVER
peiurium	noun	-1	negative	SILVER
peiurus	adj	-1	negative	SILVER
pelagius	adj	0	neutral	GOLD
pelagus	noun	0	neutral	GOLD
pellarius	adj	0	neutral	SILVER
pelleatus	adj	0	neutral	SILVER
pelleus	adj	0	neutral	SILVER
pellex	noun	-1	negative	GOLD
pellicius	adj	0	neutral	SILVER
pellis	noun	0	neutral	GOLD
pellitus	adj	0	neutral	SILVER
penarius	adj	0	neutral	GOLD
pendens	adj	0	neutral	GOLD
penna	noun	0	neutral	GOLD
pensus	adj	1	positive	GOLD
peraccommodatus	adj	1	positive	GOLD
peracutus	adj	0.5	positive	GOLD
percautus	adj	1	positive	GOLD
perciuilis	adj	1	positive	GOLD
percomis	adj	1	positive	GOLD
percontatio	noun	0	neutral	GOLD
perculsus	noun	0	neutral	GOLD
percunctatio	noun	0	neutral	SILVER
percussor	noun	-1	negative	SILVER
perdelirus	adj	-1	negative	GOLD
perditus	adj	-1	negative	GOLD
peregrinus	noun	0	neutral	GOLD
perelegans	adj	1	positive	GOLD
perennis	adj	0.5	positive	GOLD
pereruditus	adj	1	positive	GOLD
perfacilis	adj	0.5	positive	GOLD
perfectus	adj	1	positive	GOLD
perfidia	noun	-1	negative	GOLD
perfidiosus	adj	-1	negative	GOLD
perfidus	adj	-1	negative	GOLD
perflagitiosus	adj	-1	negative	GOLD
perfuga	noun	-1	negative	SILVER
perfugium	noun	-1	negative	SILVER
pergamenus	adj	0	neutral	GOLD
pergrandis	adj	0	neutral	GOLD
pergratus	adj	1	positive	GOLD
periclom	noun	-1	negative	SILVER
periculom	noun	-1	negative	SILVER
periculosus	adj	-1	negative	GOLD
periculum	noun	-1	negative	GOLD
periitia	noun	-1	negative	GOLD
peringratus	adj	-1	negative	GOLD
peripateticus	noun	0	neutral	GOLD
peristýlium	noun	0	neutral	GOLD
periuriom	noun	-1	negative	SILVER
periurium	noun	-1	negative	GOLD
periurus	adj	-1	negative	GOLD
perlonginquus	adj	0	neutral	GOLD
permediocris	adj	-0.5	negative	GOLD
permissus	noun	0	neutral	GOLD
permistio	noun	0	neutral	SILVER
permitialis	adj	-1	negative	GOLD
permities	noun	-1	negative	GOLD
permixtio	noun	0	neutral	GOLD
permultus	adj	0	neutral	GOLD
perniciabilis	adj	-1	negative	SILVER
pernicialis	adj	-1	negative	SILVER
pernicies	noun	-1	negative	SILVER
perniciosus	adj	-1	negative	GOLD
pernities	noun	-1	negative	SILVER
perparuulus	adj	0	neutral	GOLD
perpendiculum	noun	0	neutral	GOLD
perpes	adj	0	neutral	GOLD
perpetoalis	adj	0	neutral	SILVER
perpetualis	adj	0	neutral	GOLD
perpetuarius	adj	0	neutral	SILVER
perpetuitas	noun	0	neutral	GOLD
perpetuum	noun	0	neutral	SILVER
perpetuus	adj	0	neutral	SILVER
perrhaebus	adj	0	neutral	GOLD
persanus	adj	1	positive	GOLD
persecutio	noun	0	neutral	GOLD
perseis	adj	0	neutral	GOLD
perseuerantia	noun	0	neutral	GOLD
persimplex	adj	0.5	positive	GOLD
persona	noun	0	neutral	GOLD
personalis	adj	0	neutral	SILVER
personarius	noun	0	neutral	SILVER
personatiuus	adj	0	neutral	SILVER
personatus	adj	0	neutral	SILVER
perspicuus	adj	1	positive	GOLD
perstudiosus	adj	1	positive	GOLD
persuasibilis	adj	0.5	positive	GOLD
pertinacia	noun	-1	negative	SILVER
perturbatio	noun	-0.5	negative	GOLD
perturpis	adj	-1	negative	GOLD
peruersitas	noun	-1	negative	GOLD
peruigil	adj	0	neutral	GOLD
peruigiliom	noun	0	neutral	SILVER
peruigilis	adj	0	neutral	SILVER
peruigilium	noun	0	neutral	GOLD
pes	noun	0	neutral	GOLD
pesestas	noun	-1	negative	SILVER
pessulus	noun	0	neutral	GOLD
pestibilis	adj	-1	negative	SILVER
